player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
El1an,Dust2,56,0.9627400224376673,0.9708834280412206,0.0812272322403399,0.19285453605294928,0,0
consti,Ancient,65,0.9741851980836592,0.9823977753311964,0.19135780554642068,0.48256726972624064,0,0
consti,Dust2,47,0.9795290309119274,0.9346181815909971,0.5729564414089748,0.01119943974984776,0,1
consti,Inferno,78,0.9812453189612812,0.9469028278052692,0.30601190973628783,0.0026831981990937653,0,1
AW,Ancient,115,0.9906270190540898,0.9834381325199503,0.6220963972917419,0.16815205413150214,0,0
AW,Anubis,54,0.9669939544393538,0.9770846410150975,0.1417953245350428,0.3856782255671115,0,0
AW,Dust2,96,0.9865301836100382,0.971980846388568,0.43647224133289847,0.03744799223601229,0,1
AW,Inferno,93,0.9846428498268514,0.9864677156116718,0.34787281350339744,0.4555873908854716,0,0
AW,Mirage,106,0.9749021122212991,0.988684514420895,0.04182285419896126,0.5171084144682628,1,0
BTN,Ancient,128,0.9788294191393977,0.9880800372293931,0.042479898043520224,0.33313544911605064,1,0
BTN,Anubis,78,0.9690251580330246,0.9733427630287554,0.05425055675643982,0.10088610281918908,0,0
BTN,Dust2,108,0.9760477292219742,0.9810882025626587,0.04820500039075079,0.12794532979453022,1,0
BTN,Inferno,74,0.9745776894660494,0.9505102997965768,0.14109724003612184,0.0057263252214669515,0,1
BTN,Mirage,114,0.9482874021715225,0.9893692587172004,0.00024287452453866415,0.5183261956694226,1,0
BTN,Nuke,111,0.98081447778791,0.9933516443489459,0.110995665870262,0.8735114952615427,0,0
Patsi,Ancient,134,0.9601722077075827,0.9919233114516582,0.0006003009188903387,0.6394985467351827,1,0
Patsi,Anubis,57,0.9634327462380848,0.9863926384217799,0.08252700525700246,0.7691846835286718,0,0
