player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
MartinezSa,Inferno,66,4.424242424242424,1.433087460484721,93.15068493150686,0.025170907573845016,7.944211353741803,0.15933716910270918,7,1,0
MartinezSa,Mirage,69,3.420289855072464,1.3535643070787635,92.04237288135592,0.05552974584847414,9.421720858628152,0.051380799399276755,6,0,0
MartinezSa,Nuke,112,3.75,1.4246246246246246,158.13333333333333,0.004440371777409155,7.718822457526092,0.1724278684345025,7,1,0
JACKZ,Ancient,94,5.553191489361702,1.439129897416883,133.83908045977012,0.007146175549174954,7.275588572260343,0.40076077752431993,9,1,0
JACKZ,Anubis,69,4.7101449275362315,1.4368325791855208,97.70461538461541,0.021194294899751536,6.324909368023541,0.27587498556141277,7,1,0
JACKZ,Dust2,85,4.8352941176470585,1.796547329394045,150.90997566909977,2.085952242981407e-05,7.337694966729536,0.19671232336673095,7,1,0
JACKZ,Inferno,83,4.650602409638554,1.3343864526728166,109.41968911917097,0.04646577245632597,8.388636362245096,0.13607791323035176,7,1,0
JACKZ,Nuke,105,4.066666666666666,1.1267339218158892,117.18032786885249,0.35564975050203823,10.891973360576866,0.09177305765470399,8,0,0
mopoz,Ancient,112,5.3125,1.1939586645468998,132.52941176470588,0.16003723931960825,9.760439847913212,0.13510971506475464,8,0,0
mopoz,Anubis,54,5.666666666666667,1.338512763596004,70.94117647058822,0.10086622077268992,3.8115608680661928,0.5768530157138299,7,0,0
mopoz,Inferno,93,5.989247311827957,1.1415190071032708,105.01974865350091,0.3337567286794795,9.502507246946369,0.2185614168359692,9,0,0
mopoz,Mirage,80,4.0875,1.3823791274726127,109.20795107033639,0.027618364446819504,4.001377289803879,0.5492176718733515,7,1,0
mopoz,Nuke,132,3.8636363636363638,1.4532555006735517,190.37647058823526,0.0010909670345123285,10.085969813727527,0.12107801894962586,8,1,0
Sdaim,Ancient,173,5.728323699421965,1.0050336751695492,172.8657921291625,0.9342161049939107,3.8113279694006046,0.8737321894217388,10,0,0
Sdaim,Anubis,50,6.14,1.4492454962441002,71.0130293159609,0.04310214916180044,10.269156754634174,0.06795828351474564,7,1,0
Sdaim,Dust2,127,5.78740157480315,1.3456430191124067,169.55102040816325,0.011740206514236845,7.677904223756585,0.3618507272586418,9,1,0
Sdaim,Inferno,97,4.412371134020619,1.500292056074766,144.02803738317752,0.0022098754437195004,6.813879275717394,0.3384031620111086,8,1,0
Sdaim,Mirage,142,5.161971830985915,1.3152303271312877,185.44747612551157,0.014304238124529828,14.909821300666808,0.060922829779128454,10,1,0
Sdaim,Nuke,128,4.453125,1.597955518718055,202.94035087719297,4.290015488296672e-05,13.448121956910962,0.03644666841017225,8,1,1
story,Ancient,88,5.340909090909091,1.2520420640743457,108.92765957446808,0.11188787901439598,4.9072244161218865,0.5557662900516958,8,0,0
story,Anubis,64,4.5625,1.2724505327245053,80.16438356164383,0.14236268644534025,8.534409570721154,0.1291392636468467,7,0,0
story,Dust2,53,4.754716981132075,1.4067460317460316,73.15079365079364,0.056323050600742344,6.520036789103541,0.2588509665761673,7,0,0
story,Inferno,65,5.523076923076923,1.6244777158774375,103.966573816156,0.002349188814296279,7.885120921304804,0.24664106803875455,8,1,0
story,Nuke,117,4.555555555555555,1.118166526492851,129.7073170731707,0.36276290522415927,6.964359288312286,0.43260018322969473,9,0,0
kisserek,Ancient,109,5.981651376146789,1.6841058850261301,181.88343558282207,2.2624811331545227e-05,21.187370360574764,0.0035025080986526144,9,1,1
kisserek,Dust2,78,5.615384615384615,1.5552392812666782,119.75342465753424,0.0026183771325205157,3.5755738583105816,0.7338892850040466,8,1,0
kisserek,Mirage,98,5.112244897959184,1.439368685309793,139.6187624750499,0.0060233361075522525,11.873657637413658,0.06484743124559947,8,1,0
kisserek,Nuke,129,4.4728682170542635,1.1810008665511265,151.1681109185442,0.15855924327354384,4.322489509124339,0.7419734614070734,9,0,0
stanislaw,Ancient,94,5.861702127659575,1.0588177897468922,98.47005444646098,0.6583791345160761,9.138420288835658,0.24287027274110637,9,0,0
stanislaw,Anubis,42,4.809523809523809,1.5035015696691623,61.64356435643565,0.04017861418718228,5.7859396649164365,0.21571492966394817,6,1,0
stanislaw,Dust2,50,6.34,1.2335672439322731,60.444794952681384,0.25310133911018706,4.3668228594667315,0.6271651406342276,8,0,0
stanislaw,Inferno,81,7.012345679012346,1.6381602112676057,131.05281690140848,0.000557705606861543,25.596546098461516,0.0005944575151566977,9,1,1
stanislaw,Nuke,73,4.657534246575342,1.265686274509804,91.12941176470589,0.12703288955127393,5.5143249905676965,0.35637765048200215,7,0,0
twist,Ancient,129,6.51937984496124,1.8193370986920332,232.87514863258025,8.489777634842055e-08,21.704219115966822,0.005494298829404072,10,1,1
twist,Anubis,94,5.159574468085107,0.8765547056867308,81.51958762886596,0.40669483315971283,10.925857914951976,0.09069508991485324,8,0,0
twist,Dust2,87,6.655172413793103,1.9842149656585126,170.64248704663208,3.0810018308669206e-07,21.251381451158316,0.003415374222303476,9,1,1
twist,Inferno,158,7.481012658227848,1.9083923394441031,299.6175972927242,1.1144332246679855e-10,36.57037342671735,3.1392916099544226e-05,11,1,1
twist,Mirage,44,4.204545454545454,1.1679446888749216,50.22162162162162,0.4179539505211009,2.243216476635753,0.6911255114854991,6,0,0
twist,Nuke,86,5.116279069767442,1.3586096256684492,115.48181818181818,0.03115034279125143,6.158889755577253,0.40562873832456026,8,1,0
noway,Anubis,78,5.089743589743589,1.1644803559161239,89.66498740554154,0.30654577602195004,8.745200470568598,0.1884230135204003,8,0,0
noway,Dust2,98,4.755102040816326,1.118977036414318,108.54077253218884,0.39796757619096645,2.615212332390791,0.8553572980061839,8,0,0
noway,Inferno,106,5.160377358490566,1.4178984939496826,148.87934186471668,0.006317305230902128,4.1288292154572295,0.659247209314825,8,1,0
noway,Mirage,135,4.940740740740741,1.2076349884759112,161.8230884557721,0.10215797824280955,14.364786729933144,0.04506086000764178,9,0,1
noway,Nuke,134,4.014925373134329,1.0411717024904268,138.47583643122675,0.7098948398930455,4.119530408642854,0.6605044776436366,8,0,0
Keoz,Ancient,110,5.1,1.7375427235114227,189.39215686274505,5.779787757381445e-06,18.63103575480974,0.004834330559548551,8,1,1
Keoz,Anubis,61,5.344262295081967,1.2404907975460124,74.42944785276075,0.19910065165965019,6.7951338692072945,0.3402094555279991,8,0,0
Keoz,Dust2,98,5.224489795918367,1.7227770618556701,167.109375,2.5477501201518016e-05,17.620331423012377,0.007254470250180342,8,1,1
