,game_id,map,team,Round_Win_%,Rank_Diff
2055,203270,Inferno,FURIA,0.4347826086956521,-38
2056,203720,Inferno,FURIA,0.3809523809523809,-1
2057,203958,Inferno,FURIA,0.5333333333333333,-1
2058,204114,Inferno,FURIA,0.4583333333333333,4
2059,206104,Inferno,FURIA,0.65,-10
2060,206428,Inferno,FURIA,0.65,4
2061,206712,Inferno,FURIA,0.2777777777777778,-5
2062,207623,Inferno,FURIA,0.5416666666666666,-11
2063,207769,Inferno,FURIA,0.65,-5
2064,207951,Inferno,FURIA,0.7647058823529411,-4
2065,208406,Inferno,FURIA,0.4583333333333333,2
2066,209402,Inferno,FURIA,0.65,-16
2067,210508,Inferno,FURIA,0.35,3
2068,210818,Inferno,FURIA,0.5909090909090909,-25
2069,211244,Inferno,FURIA,0.4090909090909091,-4
2070,212686,Inferno,FURIA,0.1333333333333333,-3
2071,213286,Inferno,FURIA,0.5652173913043478,1
2072,213642,Inferno,FURIA,0.7222222222222222,1
2073,215087,Inferno,FURIA,0.6842105263157895,-7
2074,215459,Inferno,FURIA,0.5517241379310345,-6
2075,217449,Inferno,FURIA,0.4583333333333333,-18
2076,218051,Inferno,FURIA,0.5714285714285714,-7
2077,218138,Inferno,FURIA,0.4090909090909091,-6
2078,218565,Inferno,FURIA,0.3809523809523809,1
2079,219541,Inferno,FURIA,0.4666666666666667,-3
2080,222038,Inferno,FURIA,0.5909090909090909,-16
2081,222181,Inferno,FURIA,0.6842105263157895,-15
2082,226516,Inferno,FURIA,0.8125,-26
2083,227748,Inferno,FURIA,0.7222222222222222,-17
2084,228511,Inferno,FURIA,0.65,-21
2085,228745,Inferno,FURIA,0.6842105263157895,-33
2086,166903,Inferno,FURIA,0.409090909090909,-7
2087,167421,Inferno,FURIA,0.35,-1
2088,169862,Inferno,FURIA,0.409090909090909,2
2089,172371,Inferno,FURIA,0.5333333333333333,-28
2090,174817,Inferno,FURIA,0.6842105263157895,-38
2091,176282,Inferno,FURIA,0.4583333333333333,-49
2092,177130,Inferno,FURIA,0.65,9
2093,177207,Inferno,FURIA,0.5909090909090908,11
2094,182328,Inferno,FURIA,0.5652173913043479,-4
2095,182472,Inferno,FURIA,0.6842105263157895,-26
2096,184038,Inferno,FURIA,0.6842105263157895,-81
2097,189361,Inferno,FURIA,0.6842105263157895,2
2098,191596,Inferno,FURIA,0.4347826086956522,-3
2099,197298,Inferno,FURIA,0.2352941176470588,-6
2100,199929,Inferno,FURIA,0.3157894736842105,14
2101,203590,Inferno,FURIA,0.65,-18
2102,203821,Inferno,FURIA,0.8125,-3
2103,204343,Inferno,FURIA,0.8666666666666667,-23
2104,207886,Inferno,FURIA,0.2777777777777778,-3
2105,209183,Inferno,FURIA,0.6190476190476191,-44
2106,209501,Inferno,FURIA,0.6190476190476191,-14
2107,210036,Inferno,FURIA,0.8125,-3
2108,213143,Inferno,FURIA,0.7222222222222222,-1
2109,213844,Inferno,FURIA,0.1875,-1
2110,216646,Inferno,FURIA,0.5909090909090908,-40
2111,219191,Inferno,FURIA,0.5652173913043479,-16
2112,219433,Inferno,FURIA,0.2352941176470588,-1
2113,222336,Inferno,FURIA,0.2352941176470588,-10
2114,223361,Inferno,FURIA,0.3157894736842105,-7
2115,165279,Mirage,FURIA,0.65,17
2116,165791,Mirage,FURIA,0.5517241379310345,8
2117,165660,Mirage,FURIA,0.65,-40
2118,167459,Mirage,FURIA,0.5416666666666666,6
2119,167739,Mirage,FURIA,0.3809523809523809,-9
2120,167897,Mirage,FURIA,0.3809523809523809,-9
2121,169815,Mirage,FURIA,0.4666666666666667,-9
2122,170240,Mirage,FURIA,0.2777777777777778,-42
2123,171221,Mirage,FURIA,0.5652173913043478,-13
2124,173102,Mirage,FURIA,0.4090909090909091,9
2125,174646,Mirage,FURIA,0.35,-22
2126,174916,Mirage,FURIA,0.5652173913043478,-5
2127,179028,Mirage,FURIA,0.2777777777777778,14
2128,179290,Mirage,FURIA,0.5416666666666666,16
2129,180973,Mirage,FURIA,0.35,6
2130,181044,Mirage,FURIA,0.5416666666666666,5
2131,181169,Mirage,FURIA,0.1333333333333333,11
2132,182639,Mirage,FURIA,0.65,8
2133,182788,Mirage,FURIA,0.2352941176470588,13
2134,183967,Mirage,FURIA,0.35,9
2135,185982,Mirage,FURIA,0.2777777777777778,9
2136,186089,Mirage,FURIA,0.7647058823529411,13
2137,186238,Mirage,FURIA,0.1875,9
2138,189127,Mirage,FURIA,0.4482758620689655,5
2139,189278,Mirage,FURIA,0.5909090909090909,-7
2140,190461,Mirage,FURIA,0.35,-25
2141,191342,Mirage,FURIA,0.5517241379310345,-120
2142,191504,Mirage,FURIA,0.1875,7
2143,195752,Mirage,FURIA,0.3809523809523809,12
2144,194131,Mirage,FURIA,0.5416666666666666,-19
2145,194194,Mirage,FURIA,0.6842105263157895,-8
2146,194881,Mirage,FURIA,0.4722222222222222,-4
2147,197435,Mirage,FURIA,0.4090909090909091,8
2148,199327,Mirage,FURIA,0.2352941176470588,13
2149,199412,Mirage,FURIA,0.35,10
2150,199902,Mirage,FURIA,0.35,18
2151,200039,Mirage,FURIA,0.35,13
2152,201381,Mirage,FURIA,0.8125,3
2153,200165,Mirage,FURIA,0.6842105263157895,10
2154,204108,Mirage,FURIA,0.5652173913043478,4
2155,204498,Mirage,FURIA,0.7647058823529411,-11
2156,206111,Mirage,FURIA,0.7222222222222222,-10
2157,206297,Mirage,FURIA,0.5909090909090909,3
2158,206432,Mirage,FURIA,0.5333333333333333,4
2159,206730,Mirage,FURIA,0.2777777777777778,-5
2160,208397,Mirage,FURIA,0.5517241379310345,2
2161,209299,Mirage,FURIA,0.4583333333333333,-10
2162,209883,Mirage,FURIA,0.8666666666666667,-17
2163,210953,Mirage,FURIA,0.5416666666666666,4
2164,211241,Mirage,FURIA,0.3157894736842105,-4
2165,212930,Mirage,FURIA,0.7222222222222222,-2
2166,213538,Mirage,FURIA,0.5416666666666666,-13
2167,215455,Mirage,FURIA,0.2777777777777778,-6
2168,217220,Mirage,FURIA,0.1875,-16
2169,217439,Mirage,FURIA,0.3809523809523809,-18
2170,217927,Mirage,FURIA,0.4583333333333333,-25
2171,218042,Mirage,FURIA,0.4583333333333333,-7
2172,218133,Mirage,FURIA,0.65,-6
2173,218494,Mirage,FURIA,0.5517241379310345,-5
2174,218557,Mirage,FURIA,0.5416666666666666,1
2175,219241,Mirage,FURIA,0.4090909090909091,-13
2176,219559,Mirage,FURIA,0.6190476190476191,-3
2177,219937,Mirage,FURIA,0.1875,-7
2178,223151,Mirage,FURIA,0.6190476190476191,-35
2179,223576,Mirage,FURIA,0.4347826086956521,-19
2180,226518,Mirage,FURIA,0.65,-26
2181,226563,Mirage,FURIA,0.1875,1
2182,226622,Mirage,FURIA,0.7222222222222222,-4
2183,227755,Mirage,FURIA,0.4347826086956521,-17
2184,228505,Mirage,FURIA,0.7647058823529411,-21
2185,228641,Mirage,FURIA,0.4583333333333333,-3
2186,165138,Mirage,FURIA,0.5416666666666667,8
2187,166770,Mirage,FURIA,0.4583333333333333,-7
2188,167587,Mirage,FURIA,0.5909090909090908,-2
2189,167833,Mirage,FURIA,0.5277777777777778,-6
2190,169863,Mirage,FURIA,0.5652173913043479,2
2191,170834,Mirage,FURIA,0.6842105263157895,-30
2192,170859,Mirage,FURIA,0.3809523809523809,-30
2193,172237,Mirage,FURIA,0.6190476190476191,-11
2194,174821,Mirage,FURIA,0.6842105263157895,-38
2195,174864,Mirage,FURIA,0.6190476190476191,5
2196,176278,Mirage,FURIA,0.4583333333333333,-49
2197,182258,Mirage,FURIA,0.3809523809523809,-26
2198,182313,Mirage,FURIA,0.35,-4
2199,182875,Mirage,FURIA,0.409090909090909,-1
2200,188961,Mirage,FURIA,0.5416666666666667,-11
2201,189370,Mirage,FURIA,0.4347826086956522,2
2202,190608,Mirage,FURIA,0.4583333333333333,-18
2203,195047,Mirage,FURIA,0.4666666666666667,6
2204,197265,Mirage,FURIA,0.65,-15
2205,201191,Mirage,FURIA,0.1875,-7
2206,203602,Mirage,FURIA,0.5652173913043479,-18
2207,203877,Mirage,FURIA,0.5416666666666667,2
2208,209188,Mirage,FURIA,0.65,-44
2209,209493,Mirage,FURIA,0.2777777777777778,-14
2210,210048,Mirage,FURIA,0.409090909090909,-3
2211,213149,Mirage,FURIA,0.5416666666666667,-1
2212,213857,Mirage,FURIA,0.5428571428571429,-1
2213,218203,Mirage,FURIA,0.5416666666666667,-12
2214,218399,Mirage,FURIA,0.7647058823529412,-9
2215,219173,Mirage,FURIA,0.5416666666666667,-16
2216,219421,Mirage,FURIA,0.5333333333333333,-1
2217,221787,Mirage,FURIA,0.3809523809523809,-17
2218,223686,Mirage,FURIA,0.4583333333333333,-1
2219,226782,Mirage,FURIA,0.4583333333333333,-1
2220,227832,Mirage,FURIA,0.65,-8
2221,228999,Mirage,FURIA,0.5909090909090908,-2
2222,165270,Nuke,FURIA,0.4583333333333333,17
2223,167514,Nuke,FURIA,0.9285714285714286,-11
2224,167735,Nuke,FURIA,0.4090909090909091,-9
2225,170820,Nuke,FURIA,0.65,-29
2226,172181,Nuke,FURIA,0.4090909090909091,-34
2227,173081,Nuke,FURIA,0.6190476190476191,9
2228,173154,Nuke,FURIA,0.3157894736842105,4
2229,174652,Nuke,FURIA,0.4090909090909091,-22
2230,174909,Nuke,FURIA,0.4666666666666667,-5
2231,176685,Nuke,FURIA,0.7647058823529411,-17
2232,176794,Nuke,FURIA,0.7222222222222222,-21
2233,176810,Nuke,FURIA,0.4090909090909091,-35
2234,177504,Nuke,FURIA,0.35,-22
2235,179021,Nuke,FURIA,0.4583333333333333,14
2236,179146,Nuke,FURIA,0.5588235294117647,-14
2237,179174,Nuke,FURIA,0.5909090909090909,8
2238,179277,Nuke,FURIA,0.35,16
2239,180890,Nuke,FURIA,0.5416666666666666,-16
2240,180966,Nuke,FURIA,0.4583333333333333,6
2241,181051,Nuke,FURIA,0.5416666666666666,5
2242,181232,Nuke,FURIA,0.2352941176470588,6
2243,183919,Nuke,FURIA,0.6842105263157895,-33
2244,184133,Nuke,FURIA,0.5909090909090909,-33
2245,184259,Nuke,FURIA,0.4090909090909091,13
2246,185979,Nuke,FURIA,0.6190476190476191,9
2247,186086,Nuke,FURIA,0.5652173913043478,13
2248,186237,Nuke,FURIA,0.1875,9
2249,191434,Nuke,FURIA,0.5517241379310345,-10
2250,193867,Nuke,FURIA,0.6190476190476191,-16
2251,194025,Nuke,FURIA,0.4090909090909091,-4
2252,194450,Nuke,FURIA,0.4583333333333333,7
2253,197437,Nuke,FURIA,0.4583333333333333,8
2254,199415,Nuke,FURIA,0.5909090909090909,10
2255,199823,Nuke,FURIA,0.5517241379310345,2
2256,199896,Nuke,FURIA,0.4090909090909091,18
2257,201098,Nuke,FURIA,0.7647058823529411,-14
2258,201855,Nuke,FURIA,0.6842105263157895,-4
2259,200170,Nuke,FURIA,0.3809523809523809,10
2260,206107,Nuke,FURIA,0.3157894736842105,-10
2261,206302,Nuke,FURIA,0.5416666666666666,3
2262,208412,Nuke,FURIA,0.5714285714285714,2
2263,210516,Nuke,FURIA,0.35,3
2264,210808,Nuke,FURIA,0.5652173913043478,-25
2265,211249,Nuke,FURIA,0.6190476190476191,-4
2266,213526,Nuke,FURIA,0.35,-13
2267,213632,Nuke,FURIA,0.5416666666666666,1
2268,213775,Nuke,FURIA,0.8125,-13
2269,214997,Nuke,FURIA,0.8666666666666667,-6
2270,217235,Nuke,FURIA,0.5909090909090909,-16
2271,218056,Nuke,FURIA,0.8666666666666667,-7
2272,218504,Nuke,FURIA,0.65,-5
2273,218576,Nuke,FURIA,0.1333333333333333,1
2274,219952,Nuke,FURIA,0.4347826086956521,-7
2275,223581,Nuke,FURIA,0.8666666666666667,-19
2276,226570,Nuke,FURIA,0.5517241379310345,1
2277,227752,Nuke,FURIA,0.2777777777777778,-17
2278,228430,Nuke,FURIA,0.8125,-16
2279,228733,Nuke,FURIA,0.5416666666666666,-33
2280,165604,Nuke,FURIA,0.0714285714285714,2
2281,166918,Nuke,FURIA,0.5416666666666667,-7
2282,166986,Nuke,FURIA,0.2352941176470588,-27
2283,167842,Nuke,FURIA,0.7222222222222222,-6
2284,170237,Nuke,FURIA,0.5652173913043479,-53
2285,170858,Nuke,FURIA,0.6190476190476191,-30
2286,171300,Nuke,FURIA,0.65,4
2287,174862,Nuke,FURIA,0.5909090909090908,5
2288,177056,Nuke,FURIA,0.9285714285714286,2
2289,179125,Nuke,FURIA,0.7222222222222222,-1
2290,182334,Nuke,FURIA,0.5909090909090908,-4
2291,182866,Nuke,FURIA,0.7222222222222222,-1
2292,183702,Nuke,FURIA,0.5652173913043479,2
2293,184051,Nuke,FURIA,0.6190476190476191,-81
2294,188959,Nuke,FURIA,0.2777777777777778,-11
2295,191606,Nuke,FURIA,0.4583333333333333,-3
2296,203672,Nuke,FURIA,0.5416666666666667,-3
2297,208220,Nuke,FURIA,0.5588235294117647,-6
2298,208316,Nuke,FURIA,0.5416666666666667,-2
2299,209685,Nuke,FURIA,0.6842105263157895,-5
2300,213847,Nuke,FURIA,0.5909090909090908,-1
2301,218211,Nuke,FURIA,0.5909090909090908,-12
2302,222320,Nuke,FURIA,0.2352941176470588,-10
2303,223712,Nuke,FURIA,0.4347826086956522,-1
2304,227835,Nuke,FURIA,0.1875,-8
2305,229003,Nuke,FURIA,0.4761904761904761,-2
2306,213281,Ancient,Vitality,0.4583333333333333,-1
2307,218218,Ancient,Vitality,0.5319148936170213,-10
2308,226722,Ancient,Vitality,0.5652173913043479,-2
2309,167162,Anubis,Vitality,0.8666666666666667,-1
2310,168102,Anubis,Vitality,0.6190476190476191,-6
2311,168131,Anubis,Vitality,0.5416666666666667,-8
2312,168212,Anubis,Vitality,0.7222222222222222,-6
2313,169654,Anubis,Vitality,0.6190476190476191,-9
2314,169992,Anubis,Vitality,0.7647058823529412,-22
2315,170095,Anubis,Vitality,0.5416666666666667,-19
2316,170713,Anubis,Vitality,0.2777777777777778,-6
2317,172401,Anubis,Vitality,0.5652173913043479,-7
2318,172562,Anubis,Vitality,0.8666666666666667,-6
2319,174317,Anubis,Vitality,0.5909090909090908,-26
2320,176400,Anubis,Vitality,0.7222222222222222,1
2321,176525,Anubis,Vitality,0.4666666666666667,-37
2322,176827,Anubis,Vitality,0.5517241379310345,-1
2323,177890,Anubis,Vitality,0.4347826086956522,-6
2324,177962,Anubis,Vitality,0.409090909090909,-1
2325,178171,Anubis,Vitality,0.409090909090909,-2
2326,180019,Anubis,Vitality,0.4347826086956522,-27
2327,181250,Anubis,Vitality,0.5909090909090908,-2
2328,184145,Anubis,Vitality,0.4347826086956522,-6
2329,184431,Anubis,Vitality,0.4666666666666667,-9
2330,185020,Anubis,Vitality,0.5714285714285715,-6
2331,185202,Anubis,Vitality,0.5909090909090908,-3
2332,186088,Anubis,Vitality,0.2777777777777778,-13
2333,187176,Anubis,Vitality,0.409090909090909,-1
2334,187228,Anubis,Vitality,0.4347826086956522,-5
2335,189188,Anubis,Vitality,0.7222222222222222,-14
2336,189569,Anubis,Vitality,0.35,-3
2337,190982,Anubis,Vitality,0.409090909090909,-9
2338,191564,Anubis,Vitality,0.4347826086956522,-1
2339,191650,Anubis,Vitality,0.6190476190476191,-10
2340,194372,Anubis,Vitality,0.35,-17
2341,195308,Anubis,Vitality,0.5909090909090908,-10
2342,195407,Anubis,Vitality,0.7647058823529412,-5
2343,195808,Anubis,Vitality,0.6842105263157895,-8
2344,196594,Anubis,Vitality,0.6842105263157895,1
2345,198041,Anubis,Vitality,0.8666666666666667,-25
2346,216862,Anubis,Vitality,0.5428571428571429,-33
2347,217425,Anubis,Vitality,0.7647058823529412,-2
2348,219161,Anubis,Vitality,0.6190476190476191,-9
2349,224510,Anubis,Vitality,0.5652173913043479,-7
2350,228134,Anubis,Vitality,0.5416666666666667,-1
2351,228774,Anubis,Vitality,0.4347826086956522,-22
2352,229034,Anubis,Vitality,0.4583333333333333,-1
2353,198599,Dust2,Vitality,0.6842105263157895,-24
2354,176397,Dust2,Vitality,0.6842105263157895,1
2355,176520,Dust2,Vitality,0.409090909090909,-37
2356,176653,Dust2,Vitality,0.8666666666666667,-4
2357,176730,Dust2,Vitality,0.6842105263157895,-2
2358,177881,Dust2,Vitality,0.4583333333333333,-6
2359,178056,Dust2,Vitality,0.5652173913043479,1
2360,178164,Dust2,Vitality,0.409090909090909,-2
2361,179027,Dust2,Vitality,0.7222222222222222,-24
2362,179265,Dust2,Vitality,0.2777777777777778,-5
2363,180029,Dust2,Vitality,0.7222222222222222,-27
2364,180107,Dust2,Vitality,0.5416666666666667,-6
2365,181244,Dust2,Vitality,0.5714285714285715,-2
2366,181374,Dust2,Vitality,0.6842105263157895,1
2367,181623,Dust2,Vitality,0.7222222222222222,-25
2368,181696,Dust2,Vitality,0.4347826086956522,3
2369,183850,Dust2,Vitality,0.8125,-14
2370,184153,Dust2,Vitality,0.5909090909090908,-6
2371,184887,Dust2,Vitality,0.7647058823529412,-8
2372,185208,Dust2,Vitality,0.35,-3
2373,187234,Dust2,Vitality,0.8125,-5
2374,187271,Dust2,Vitality,0.6842105263157895,-2
2375,187329,Dust2,Vitality,0.4347826086956522,1
2376,188313,Dust2,Vitality,0.5416666666666667,-3
2377,190354,Dust2,Vitality,0.5909090909090908,-50
2378,191570,Dust2,Vitality,0.5428571428571429,-1
2379,192180,Dust2,Vitality,0.6842105263157895,3
2380,195651,Dust2,Vitality,0.6842105263157895,-9
2381,194635,Dust2,Vitality,0.65,-14
2382,194847,Dust2,Vitality,0.65,-6
2383,195311,Dust2,Vitality,0.5909090909090908,-10
2384,195462,Dust2,Vitality,0.5909090909090908,-6
2385,195950,Dust2,Vitality,0.5416666666666667,-6
2386,196717,Dust2,Vitality,0.4583333333333333,-6
2387,198368,Dust2,Vitality,0.4285714285714286,-8
2388,198878,Dust2,Vitality,0.6842105263157895,-3
2389,200029,Dust2,Vitality,0.5416666666666667,-27
2390,201340,Dust2,Vitality,0.6842105263157895,-48
2391,201553,Dust2,Vitality,0.6842105263157895,-12
2392,202027,Dust2,Vitality,0.7647058823529412,-4
2393,200337,Dust2,Vitality,0.65,-3
2394,200375,Dust2,Vitality,0.5416666666666667,-2
2395,204420,Dust2,Vitality,0.7647058823529412,-38
2396,204574,Dust2,Vitality,0.6190476190476191,-15
2397,205642,Dust2,Vitality,0.5428571428571429,-16
2398,205825,Dust2,Vitality,0.5909090909090908,-3
2399,206003,Dust2,Vitality,0.65,-29
2400,206813,Dust2,Vitality,0.1875,-10
2401,209778,Dust2,Vitality,0.9285714285714286,-13
2402,209874,Dust2,Vitality,0.7222222222222222,-23
2403,210591,Dust2,Vitality,0.6190476190476191,-12
2404,210644,Dust2,Vitality,0.7222222222222222,-5
2405,212517,Dust2,Vitality,0.5416666666666667,-21
2406,212668,Dust2,Vitality,0.8666666666666667,-30
2407,213712,Dust2,Vitality,0.4583333333333333,-5
2408,215413,Dust2,Vitality,0.7647058823529412,-3
2409,215493,Dust2,Vitality,0.6190476190476191,-4
2410,215528,Dust2,Vitality,0.8125,-10
2411,216485,Dust2,Vitality,0.6842105263157895,-21
2412,217317,Dust2,Vitality,0.5416666666666667,-20
2413,217958,Dust2,Vitality,0.6190476190476191,-25
2414,218106,Dust2,Vitality,0.6842105263157895,-11
2415,218517,Dust2,Vitality,0.6842105263157895,-3
2416,219302,Dust2,Vitality,0.7647058823529412,-8
2417,219402,Dust2,Vitality,0.7222222222222222,-3
2418,220080,Dust2,Vitality,0.8125,-8
2419,220201,Dust2,Vitality,0.7647058823529412,-4
2420,224523,Dust2,Vitality,0.5652173913043479,-7
2421,226552,Dust2,Vitality,0.5416666666666667,-11
2422,226617,Dust2,Vitality,0.6842105263157895,-3
2423,226672,Dust2,Vitality,0.6842105263157895,-1
2424,226801,Dust2,Vitality,0.7222222222222222,-8
2425,227705,Dust2,Vitality,0.4583333333333333,-12
2426,227825,Dust2,Vitality,0.8125,-11
2427,228137,Dust2,Vitality,0.8125,-1
2428,228672,Dust2,Vitality,0.5652173913043479,-53
2429,228875,Dust2,Vitality,0.7222222222222222,-12
2430,228897,Dust2,Vitality,0.6190476190476191,-15
2431,229030,Dust2,Vitality,0.5416666666666667,-1
2432,198591,Inferno,Vitality,0.65,-24
2433,164516,Inferno,Vitality,0.4347826086956522,-6
2434,167111,Inferno,Vitality,0.5909090909090908,-27
2435,167169,Inferno,Vitality,0.65,-1
2436,167260,Inferno,Vitality,0.5416666666666667,-5
2437,168132,Inferno,Vitality,0.6190476190476191,-8
2438,168216,Inferno,Vitality,0.5909090909090908,-6
2439,168299,Inferno,Vitality,0.7222222222222222,1
2440,169480,Inferno,Vitality,0.65,-41
2441,169688,Inferno,Vitality,0.4347826086956522,-18
2442,170711,Inferno,Vitality,0.6190476190476191,-6
2443,172304,Inferno,Vitality,0.4347826086956522,-13
2444,172395,Inferno,Vitality,0.5428571428571429,-7
2445,172556,Inferno,Vitality,0.6190476190476191,-6
2446,172628,Inferno,Vitality,0.3809523809523809,-1
2447,175187,Inferno,Vitality,0.6190476190476191,-2
2448,175251,Inferno,Vitality,0.409090909090909,3
2449,176820,Inferno,Vitality,0.4571428571428572,-1
2450,177874,Inferno,Vitality,0.7222222222222222,-6
2451,177957,Inferno,Vitality,0.7647058823529412,-1
2452,178049,Inferno,Vitality,0.2352941176470588,1
2453,179258,Inferno,Vitality,0.35,-5
2454,181164,Inferno,Vitality,0.8125,-11
2455,181239,Inferno,Vitality,0.3809523809523809,-2
2456,181707,Inferno,Vitality,0.5909090909090908,3
2457,183704,Inferno,Vitality,0.5416666666666667,-95
2458,184450,Inferno,Vitality,0.4761904761904761,-9
2459,184882,Inferno,Vitality,1.0,-8
2460,186014,Inferno,Vitality,0.5277777777777778,-10
2461,186192,Inferno,Vitality,0.4347826086956522,-2
2462,187333,Inferno,Vitality,0.65,1
2463,188234,Inferno,Vitality,0.6190476190476191,-37
2464,190625,Inferno,Vitality,0.6842105263157895,-13
2465,191474,Inferno,Vitality,0.5428571428571429,-11
2466,191652,Inferno,Vitality,0.7222222222222222,-10
2467,195648,Inferno,Vitality,0.7647058823529412,-9
2468,194381,Inferno,Vitality,0.8125,-17
2469,194830,Inferno,Vitality,0.6842105263157895,-6
2470,195420,Inferno,Vitality,0.8666666666666667,-5
2471,195473,Inferno,Vitality,0.7222222222222222,-6
2472,195810,Inferno,Vitality,0.7222222222222222,-8
2473,196700,Inferno,Vitality,1.0,-6
2474,198158,Inferno,Vitality,0.6190476190476191,-8
2475,198360,Inferno,Vitality,0.8666666666666667,-8
2476,198658,Inferno,Vitality,0.5909090909090908,-2
2477,198873,Inferno,Vitality,0.409090909090909,-3
2478,200022,Inferno,Vitality,0.7222222222222222,-27
2479,201317,Inferno,Vitality,0.1875,-30
2480,201944,Inferno,Vitality,0.2352941176470588,-1
2481,202030,Inferno,Vitality,0.6842105263157895,-4
2482,200178,Inferno,Vitality,0.5652173913043479,-6
2483,200340,Inferno,Vitality,0.5416666666666667,-3
2484,200379,Inferno,Vitality,0.6190476190476191,-2
2485,203810,Inferno,Vitality,0.7222222222222222,-9
2486,203938,Inferno,Vitality,0.6190476190476191,-2
2487,205330,Inferno,Vitality,0.4583333333333333,-3
2488,205730,Inferno,Vitality,0.7647058823529412,-14
2489,205847,Inferno,Vitality,0.5909090909090908,-7
2490,206009,Inferno,Vitality,0.5652173913043479,-29
2491,206193,Inferno,Vitality,0.35,-12
2492,206422,Inferno,Vitality,0.7222222222222222,-6
2493,206695,Inferno,Vitality,0.6190476190476191,-1
2494,206832,Inferno,Vitality,0.4285714285714286,-10
2495,210091,Inferno,Vitality,0.8666666666666667,-4
2496,210508,Inferno,Vitality,0.65,-3
2497,210585,Inferno,Vitality,0.5909090909090908,-12
2498,210632,Inferno,Vitality,0.5652173913043479,-5
2499,212601,Inferno,Vitality,0.4634146341463414,-4
2500,212913,Inferno,Vitality,0.65,-13
2501,213127,Inferno,Vitality,0.5652173913043479,-4
2502,213286,Inferno,Vitality,0.4347826086956522,-1
2503,213554,Inferno,Vitality,0.5416666666666667,-20
2504,213642,Inferno,Vitality,0.2777777777777778,-1
2505,213779,Inferno,Vitality,0.4482758620689655,-2
2506,215057,Inferno,Vitality,0.8666666666666667,-14
2507,215139,Inferno,Vitality,0.5416666666666667,-5
2508,215531,Inferno,Vitality,0.5909090909090908,-10
2509,217307,Inferno,Vitality,0.5909090909090908,-20
2510,217414,Inferno,Vitality,0.4347826086956522,-2
2511,218099,Inferno,Vitality,0.6842105263157895,-11
2512,218565,Inferno,Vitality,0.6190476190476191,-1
2513,219151,Inferno,Vitality,0.3809523809523809,-9
2514,219411,Inferno,Vitality,0.6190476190476191,-3
2515,219919,Inferno,Vitality,0.6190476190476191,-10
2516,220212,Inferno,Vitality,0.5517241379310345,-4
2517,223752,Inferno,Vitality,0.5714285714285715,-4
2518,224345,Inferno,Vitality,0.7222222222222222,-8
2519,224499,Inferno,Vitality,0.65,-7
2520,226546,Inferno,Vitality,0.5517241379310345,-11
2521,229035,Inferno,Vitality,0.1875,-1
2522,164488,Mirage,Vitality,0.4666666666666667,-35
2523,167241,Mirage,Vitality,0.5517241379310345,-5
2524,169477,Mirage,Vitality,1.0,-41
2525,169528,Mirage,Vitality,0.4347826086956522,-18
2526,169690,Mirage,Vitality,0.5333333333333333,-18
2527,170091,Mirage,Vitality,0.4666666666666667,-19
2528,174226,Mirage,Vitality,0.8125,-83
2529,174313,Mirage,Vitality,0.7647058823529412,-26
2530,174488,Mirage,Vitality,0.5652173913043479,-12
2531,175171,Mirage,Vitality,0.409090909090909,-2
2532,175256,Mirage,Vitality,0.3809523809523809,3
2533,176738,Mirage,Vitality,0.5416666666666667,-2
2534,177976,Mirage,Vitality,0.7222222222222222,-1
2535,178060,Mirage,Vitality,0.6842105263157895,1
2536,178153,Mirage,Vitality,0.5416666666666667,-2
2537,179245,Mirage,Vitality,0.523809523809524,-5
2538,180023,Mirage,Vitality,0.5277777777777778,-27
2539,180495,Mirage,Vitality,0.5652173913043479,-4
2540,181169,Mirage,Vitality,0.8666666666666667,-11
2541,181701,Mirage,Vitality,0.523809523809524,3
2542,185215,Mirage,Vitality,0.4666666666666667,-3
2543,185962,Mirage,Vitality,0.8125,-21
2544,186085,Mirage,Vitality,0.4583333333333333,-13
2545,186186,Mirage,Vitality,0.65,-2
2546,187180,Mirage,Vitality,0.4583333333333333,-1
2547,187274,Mirage,Vitality,0.6842105263157895,-2
2548,187339,Mirage,Vitality,0.3809523809523809,1
2549,188309,Mirage,Vitality,0.7222222222222222,-3
2550,189116,Mirage,Vitality,0.65,-17
2551,189127,Mirage,Vitality,0.5517241379310345,-5
2552,189185,Mirage,Vitality,0.8125,-14
2553,189566,Mirage,Vitality,0.3809523809523809,-3
2554,190351,Mirage,Vitality,0.5416666666666667,-50
2555,190987,Mirage,Vitality,0.4583333333333333,-9
2556,192027,Mirage,Vitality,0.65,-4
2557,192189,Mirage,Vitality,0.5416666666666667,3
2558,195948,Mirage,Vitality,0.5416666666666667,-6
2559,196609,Mirage,Vitality,0.5652173913043479,1
2560,196707,Mirage,Vitality,0.4583333333333333,-6
2561,198098,Mirage,Vitality,0.7222222222222222,-10
2562,198154,Mirage,Vitality,0.5517241379310345,-8
2563,198273,Mirage,Vitality,0.8125,-6
2564,198388,Mirage,Vitality,0.4347826086956522,-8
2565,198651,Mirage,Vitality,0.409090909090909,-2
2566,198810,Mirage,Vitality,0.6190476190476191,-1
2567,198897,Mirage,Vitality,0.4666666666666667,-3
2568,201895,Mirage,Vitality,0.5909090909090908,-6
2569,201942,Mirage,Vitality,0.6190476190476191,-1
2570,202022,Mirage,Vitality,0.2777777777777778,-4
2571,200103,Mirage,Vitality,0.5909090909090908,-9
