player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
bLitz,Ancient,107,0.988546387167298,0.9921572416256185,0.49935263857517054,0.7999981136194803,0,0
bLitz,Anubis,49,0.9694488922142511,0.9798447210487854,0.2302175526615386,0.5587684451271665,0,0
bLitz,Dust2,56,0.9552569326745662,0.9735468273286254,0.036745206588137846,0.2541538116466616,0,0
bLitz,Inferno,76,0.9873336164100786,0.9789155566601414,0.6544981055325648,0.23704628141013384,0,0
bLitz,Mirage,131,0.977533069490197,0.9938291258295258,0.0285334892729816,0.8427578582180013,0,0
bLitz,Nuke,79,0.9855583251415924,0.9891247357445022,0.5166625448985114,0.7462689892768288,0,0
Bruninho,Mirage,43,0.9708969471087109,0.9518785636814105,0.33935660382193555,0.06982200136043085,0,0
pancc,Ancient,47,0.9758853369236294,0.9482757669553536,0.4347991256294614,0.03707820211010881,0,1
pancc,Dust2,52,0.9625914428717753,0.9775151632867297,0.1013879426368482,0.42640256341391264,0,0
pancc,Nuke,57,0.9733597995565156,0.9677952909313752,0.2395977926093143,0.13237055903934652,0,0
Boye,Ancient,45,0.9819336160893913,0.9767890533290844,0.6985479709708502,0.49568387529071595,0,0
Boye,Nuke,45,0.949322015627487,0.9881209162454458,0.04788143872408635,0.9205553930353101,1,0
tomiko,Ancient,87,0.9702481275785034,0.9777082240459654,0.04236745553646847,0.13821677425456508,0,0
tomiko,Anubis,61,0.9684202797273408,0.9669561158298227,0.11616457450759632,0.09815043027788106,0,0
tomiko,Mirage,101,0.9829630613573332,0.9737294343953662,0.2189432966317037,0.0411944277687777,0,0
tomiko,Nuke,77,0.9672341124319848,0.9869893610266434,0.04422691566861699,0.6239174601392944,0,0
keen,Inferno,46,0.9633785428942638,0.9850980044456589,0.15506915561602896,0.8141129475306996,0,0
keen,Mirage,63,0.9731103649544888,0.9851224205466838,0.18270679915679133,0.6459052735344611,0,0
tasman,Ancient,49,0.9727997889884787,0.9662684558191559,0.31183175281327896,0.17129031615009638,0,0
tasman,Dust2,56,0.9909497832528704,0.9525993568092521,0.9496226555438017,0.027832795721186715,0,0
tasman,Mirage,46,0.9665631899011514,0.984005081405319,0.20557621214459898,0.7712469351398344,0,0
executor,Ancient,90,0.9846430671962054,0.9818664454177944,0.3705622207414331,0.24292706061355818,0,0
executor,Anubis,51,0.9484554879884597,0.976766575424184,0.0271838731097344,0.4119559912617619,1,0
executor,Inferno,52,0.9483237952217127,0.9750830321037653,0.024746285618053324,0.3427076653242832,1,0
executor,Mirage,54,0.9679825639094299,0.9627431436458233,0.15693357396129298,0.09146021271076937,0,0
executor,Nuke,95,0.9862948075134383,0.9679928157295737,0.42901563304429324,0.01993084995755843,0,0
tucks,Anubis,54,0.9831089375396683,0.9647502797232335,0.6416404196803371,0.11253051189125385,0,0
tucks,Dust2,49,0.9806486570503706,0.9801526995259443,0.5927215945015346,0.571677720630433,0,0
tucks,Mirage,55,0.9774795451166558,0.978130499961632,0.38787046464273395,0.4121683882972202,0,0
tucks,Nuke,82,0.9741476842448887,0.9916457913088068,0.09630795147118298,0.8801399651505957,0,0
REDSTAR,Ancient,44,0.9767069955010753,0.9879331709586946,0.5074794381469584,0.9208427788571207,0,0
REDSTAR,Mirage,45,0.9843815912013187,0.9711450554588364,0.7963946372605213,0.31842360137292336,0,0
SPine,Ancient,50,0.9576244997642219,0.9876253025062436,0.0706947905375287,0.8758431176902652,0,0
SPine,Inferno,48,0.9760704329528805,0.9230865080648811,0.4273700042587734,0.00382586224207447,0,1
keen,Inferno,46,0.9633785428942638,0.9850980044456589,0.15506915561602896,0.8141129475306996,0,0
keen,Mirage,63,0.9731103649544888,0.9851224205466838,0.18270679915679133,0.6459052735344611,0,0
Ex3rcice,Ancient,127,0.9844268547428776,0.9833000878947861,0.15460246629387497,0.12022316801952748,0,0
Ex3rcice,Anubis,103,0.9801001339431876,0.9868901845958392,0.12340170659873018,0.4087314734961039,0,0
Ex3rcice,Dust2,100,0.9802611134203402,0.985187374166777,0.13929888433990434,0.32759775936564817,0,0
Ex3rcice,Inferno,123,0.9869772966042828,0.9403052122050426,0.29010414066029033,3.6128008394170853e-05,0,1
Ex3rcice,Nuke,121,0.989093748954492,0.9758471405517615,0.4506677360224373,0.028322396699691547,0,0
flayy,Ancient,96,0.9718913327781478,0.9684039865869242,0.03687503680411095,0.02032779779974319,0,0
flayy,Anubis,54,0.9619684402135696,0.9711628025790308,0.08442539384879205,0.2168059725288221,0,0
flayy,Dust2,58,0.9659146284338674,0.9893576894173423,0.10234046567897187,0.8917288508010796,0,0
flayy,Mirage,66,0.9893489899232121,0.9798702881178951,0.84574260021184,0.35895587377364335,0,0
flayy,Nuke,102,0.9901323383131309,0.982258392725556,0.662153423967224,0.188221085798763,0,0
danoco,Ancient,81,0.9754088305466504,0.9822465057338539,0.12095732045268676,0.3242500913177814,0,0
danoco,Dust2,50,0.9786538467854218,0.9895641299380143,0.4966914558010297,0.9354758673438411,0,0
danoco,Mirage,92,0.9588967196537826,0.9902465279296699,0.005463394113607812,0.7361147381727632,0,0
danoco,Nuke,66,0.942965663907392,0.982903356474139,0.00441680960861203,0.4970898420871791,1,0
Skrimo,Ancient,58,0.9759497856051931,0.9695749585485592,0.3021803186999149,0.15293119439601005,0,0
Skrimo,Inferno,46,0.9856453420207999,0.9462793133675721,0.8346155921754403,0.033770730677013513,0,1
Skrimo,Mirage,50,0.9792583206972953,0.9669234833421175,0.521121847449842,0.17302376495564703,0,0
nyezin,Ancient,64,0.9851575239881684,0.9573451196659628,0.63769804454564,0.026705301632270816,0,0
nyezin,Dust2,57,0.9705185525277567,0.9627497120477297,0.17738353431442322,0.07663953709781458,0,0
nyezin,Inferno,71,0.974754641994688,0.963214928334854,0.16247068984334034,0.03564304463506708,0,0
nyezin,Mirage,82,0.9889754713835455,0.9363000445922601,0.7146866524729423,0.0005162628983786243,0,1
nyezin,Nuke,89,0.9869706488797246,0.9846101244837935,0.5209386792415794,0.3765721361877753,0,0
Lack1,Ancient,147,0.9941324614610823,0.977235477371111,0.8168804467360804,0.015124665262184412,0,0
Lack1,Anubis,64,0.9790380854371574,0.9858564865546704,0.3465841130693318,0.6760470620676863,0,0
Lack1,Dust2,100,0.9742632895042262,0.984006112903795,0.04725520754011847,0.2686950148068653,0,0
